uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RS,INDETERMINADA,DOMICILIO,"20 - 29",M,1
RS,INDETERMINADA,HOSPITAL,"20 - 29",M,2
RS,INDETERMINADA,OUTRO,"20 - 29",M,3
RS,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,20
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,22
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
RS,PNEUMONIA,DOMICILIO,"20 - 29",F,2
RS,PNEUMONIA,HOSPITAL,"20 - 29",F,39
RS,PNEUMONIA,HOSPITAL,"20 - 29",M,61
RS,PNEUMONIA,IGNORADO,"20 - 29",F,3
RS,PNEUMONIA,IGNORADO,"20 - 29",M,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
RS,SEPTICEMIA,HOSPITAL,"20 - 29",F,47
RS,SEPTICEMIA,HOSPITAL,"20 - 29",M,56
RS,SEPTICEMIA,IGNORADO,"20 - 29",F,2
RS,SEPTICEMIA,IGNORADO,"20 - 29",M,1
RS,SRAG,HOSPITAL,"20 - 29",F,4
RS,SRAG,HOSPITAL,"20 - 29",M,7
RS,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
SC,OUTRAS,DOMICILIO,"20 - 29",F,18
SC,OUTRAS,DOMICILIO,"20 - 29",M,32
SC,OUTRAS,HOSPITAL,"20 - 29",F,74
SC,OUTRAS,HOSPITAL,"20 - 29",M,121
SC,OUTRAS,IGNORADO,"20 - 29",M,1
SC,OUTRAS,OUTRO,"20 - 29",F,1
SC,OUTRAS,OUTRO,"20 - 29",M,23
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
SC,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
SC,OUTRAS,VIA_PUBLICA,"20 - 29",M,31
SC,COVID,HOSPITAL,"20 - 29",F,24
SC,COVID,HOSPITAL,"20 - 29",M,14
SC,INDETERMINADA,DOMICILIO,"20 - 29",F,2
SC,INDETERMINADA,DOMICILIO,"20 - 29",M,2
SC,INDETERMINADA,OUTRO,"20 - 29",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,10
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,12
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
SC,PNEUMONIA,DOMICILIO,"20 - 29",F,2
SC,PNEUMONIA,DOMICILIO,"20 - 29",M,2
SC,PNEUMONIA,HOSPITAL,"20 - 29",F,19
SC,PNEUMONIA,HOSPITAL,"20 - 29",M,21
SC,PNEUMONIA,OUTRO,"20 - 29",F,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
SC,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
SC,SEPTICEMIA,HOSPITAL,"20 - 29",F,24
SC,SEPTICEMIA,HOSPITAL,"20 - 29",M,26
SC,SRAG,HOSPITAL,"20 - 29",F,2
SC,SRAG,HOSPITAL,"20 - 29",M,2
SE,OUTRAS,AMBULANCIA,"20 - 29",M,1
SE,OUTRAS,DOMICILIO,"20 - 29",F,5
SE,OUTRAS,DOMICILIO,"20 - 29",M,8
SE,OUTRAS,HOSPITAL,"20 - 29",F,24
SE,OUTRAS,HOSPITAL,"20 - 29",M,45
SE,OUTRAS,OUTRO,"20 - 29",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,8
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,13
SE,OUTRAS,VIA_PUBLICA,"20 - 29",F,3
SE,OUTRAS,VIA_PUBLICA,"20 - 29",M,21
SE,COVID,HOSPITAL,"20 - 29",F,11
SE,COVID,HOSPITAL,"20 - 29",M,15
SE,COVID,IGNORADO,"20 - 29",F,1
SE,COVID,IGNORADO,"20 - 29",M,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
SE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
SE,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,8
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,4
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,2
SE,PNEUMONIA,DOMICILIO,"20 - 29",M,1
SE,PNEUMONIA,HOSPITAL,"20 - 29",F,5
SE,PNEUMONIA,HOSPITAL,"20 - 29",M,9
SE,SEPTICEMIA,HOSPITAL,"20 - 29",F,10
SE,SEPTICEMIA,HOSPITAL,"20 - 29",M,5
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
SE,SRAG,HOSPITAL,"20 - 29",F,2
SE,SRAG,HOSPITAL,"20 - 29",M,2
SP,OUTRAS,AMBULANCIA,"20 - 29",F,1
SP,OUTRAS,DOMICILIO,"20 - 29",F,166
SP,OUTRAS,DOMICILIO,"20 - 29",M,523
SP,OUTRAS,HOSPITAL,"20 - 29",F,591
SP,OUTRAS,HOSPITAL,"20 - 29",M,1398
SP,OUTRAS,IGNORADO,"20 - 29",F,3
SP,OUTRAS,IGNORADO,"20 - 29",M,19
SP,OUTRAS,OUTRO,"20 - 29",F,48
SP,OUTRAS,OUTRO,"20 - 29",M,252
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,46
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,138
SP,OUTRAS,POSTO_SAUDE,"20 - 29",F,4
SP,OUTRAS,POSTO_SAUDE,"20 - 29",M,7
SP,OUTRAS,VIA_PUBLICA,"20 - 29",F,76
SP,OUTRAS,VIA_PUBLICA,"20 - 29",M,613
SP,COVID,DOMICILIO,"20 - 29",F,1
SP,COVID,DOMICILIO,"20 - 29",M,1
SP,COVID,HOSPITAL,"20 - 29",F,168
SP,COVID,HOSPITAL,"20 - 29",I,1
SP,COVID,HOSPITAL,"20 - 29",M,172
SP,COVID,IGNORADO,"20 - 29",F,2
SP,COVID,OUTRO,"20 - 29",M,3
SP,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
SP,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
SP,COVID,POSTO_SAUDE,"20 - 29",F,1
SP,INDETERMINADA,DOMICILIO,"20 - 29",F,10
SP,INDETERMINADA,DOMICILIO,"20 - 29",M,17
SP,INDETERMINADA,HOSPITAL,"20 - 29",F,15
SP,INDETERMINADA,HOSPITAL,"20 - 29",M,21
SP,INDETERMINADA,OUTRO,"20 - 29",F,3
SP,INDETERMINADA,OUTRO,"20 - 29",M,9
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,14
SP,INDETERMINADA,VIA_PUBLICA,"20 - 29",F,1
SP,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,6
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,8
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,29
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,114
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,127
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,4
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,9
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,8
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,14
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,2
SP,PNEUMONIA,DOMICILIO,"20 - 29",F,9
SP,PNEUMONIA,DOMICILIO,"20 - 29",M,11
SP,PNEUMONIA,HOSPITAL,"20 - 29",F,173
SP,PNEUMONIA,HOSPITAL,"20 - 29",I,1
SP,PNEUMONIA,HOSPITAL,"20 - 29",M,300
SP,PNEUMONIA,OUTRO,"20 - 29",F,3
SP,PNEUMONIA,OUTRO,"20 - 29",M,3
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,7
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,8
SP,PNEUMONIA,POSTO_SAUDE,"20 - 29",M,1
SP,PNEUMONIA,VIA_PUBLICA,"20 - 29",F,2
SP,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,1
SP,SEPTICEMIA,DOMICILIO,"20 - 29",F,2
SP,SEPTICEMIA,DOMICILIO,"20 - 29",M,7
SP,SEPTICEMIA,HOSPITAL,"20 - 29",F,197
SP,SEPTICEMIA,HOSPITAL,"20 - 29",M,233
SP,SEPTICEMIA,IGNORADO,"20 - 29",M,1
SP,SEPTICEMIA,OUTRO,"20 - 29",M,4
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
SP,SRAG,DOMICILIO,"20 - 29",M,1
SP,SRAG,HOSPITAL,"20 - 29",F,9
SP,SRAG,HOSPITAL,"20 - 29",M,15
SP,SRAG,OUTRO,"20 - 29",F,2
TO,OUTRAS,DOMICILIO,"20 - 29",F,6
TO,OUTRAS,DOMICILIO,"20 - 29",M,9
TO,OUTRAS,HOSPITAL,"20 - 29",F,11
TO,OUTRAS,HOSPITAL,"20 - 29",M,29
TO,OUTRAS,IGNORADO,"20 - 29",M,2
TO,OUTRAS,OUTRO,"20 - 29",M,11
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
TO,OUTRAS,VIA_PUBLICA,"20 - 29",F,2
TO,OUTRAS,VIA_PUBLICA,"20 - 29",M,13
TO,COVID,DOMICILIO,"20 - 29",F,1
TO,COVID,HOSPITAL,"20 - 29",F,8
TO,COVID,HOSPITAL,"20 - 29",M,5
TO,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
TO,INDETERMINADA,DOMICILIO,"20 - 29",F,1
TO,INDETERMINADA,HOSPITAL,"20 - 29",F,1
TO,INDETERMINADA,HOSPITAL,"20 - 29",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,6
TO,PNEUMONIA,DOMICILIO,"20 - 29",M,1
TO,PNEUMONIA,HOSPITAL,"20 - 29",F,2
TO,PNEUMONIA,HOSPITAL,"20 - 29",M,3
TO,SEPTICEMIA,HOSPITAL,"20 - 29",F,1
TO,SEPTICEMIA,HOSPITAL,"20 - 29",M,4
AC,OUTRAS,DOMICILIO,"30 - 39",F,11
AC,OUTRAS,DOMICILIO,"30 - 39",M,27
AC,OUTRAS,HOSPITAL,"30 - 39",F,18
AC,OUTRAS,HOSPITAL,"30 - 39",M,35
AC,OUTRAS,IGNORADO,"30 - 39",M,1
AC,OUTRAS,OUTRO,"30 - 39",F,3
AC,OUTRAS,OUTRO,"30 - 39",M,20
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AC,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
AC,OUTRAS,VIA_PUBLICA,"30 - 39",M,17
AC,COVID,DOMICILIO,"30 - 39",M,1
AC,COVID,HOSPITAL,"30 - 39",F,17
AC,COVID,HOSPITAL,"30 - 39",M,17
AC,COVID,OUTRO,"30 - 39",M,1
AC,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AC,INDETERMINADA,DOMICILIO,"30 - 39",M,3
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,2
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,6
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,5
AC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
AC,PNEUMONIA,DOMICILIO,"30 - 39",M,1
AC,PNEUMONIA,HOSPITAL,"30 - 39",F,1
AC,PNEUMONIA,HOSPITAL,"30 - 39",M,12
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AC,SEPTICEMIA,HOSPITAL,"30 - 39",F,7
AC,SEPTICEMIA,HOSPITAL,"30 - 39",M,9
AC,SEPTICEMIA,OUTRO,"30 - 39",M,1
AC,SRAG,HOSPITAL,"30 - 39",F,1
AC,SRAG,HOSPITAL,"30 - 39",M,1
AL,OUTRAS,DOMICILIO,"30 - 39",F,28
AL,OUTRAS,DOMICILIO,"30 - 39",M,72
AL,OUTRAS,HOSPITAL,"30 - 39",F,75
AL,OUTRAS,HOSPITAL,"30 - 39",M,146
AL,OUTRAS,IGNORADO,"30 - 39",M,3
AL,OUTRAS,OUTRO,"30 - 39",F,3
AL,OUTRAS,OUTRO,"30 - 39",M,27
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,9
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
AL,OUTRAS,VIA_PUBLICA,"30 - 39",F,10
AL,OUTRAS,VIA_PUBLICA,"30 - 39",M,66
AL,COVID,DOMICILIO,"30 - 39",F,1
AL,COVID,HOSPITAL,"30 - 39",F,33
AL,COVID,HOSPITAL,"30 - 39",M,32
AL,COVID,OUTRO,"30 - 39",M,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
AL,INDETERMINADA,DOMICILIO,"30 - 39",F,1
AL,INDETERMINADA,DOMICILIO,"30 - 39",M,3
AL,INDETERMINADA,HOSPITAL,"30 - 39",M,1
AL,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AL,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,8
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,21
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,17
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,2
AL,PNEUMONIA,DOMICILIO,"30 - 39",F,1
AL,PNEUMONIA,DOMICILIO,"30 - 39",M,2
AL,PNEUMONIA,HOSPITAL,"30 - 39",F,19
AL,PNEUMONIA,HOSPITAL,"30 - 39",M,23
AL,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
AL,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
AL,SEPTICEMIA,HOSPITAL,"30 - 39",F,26
AL,SEPTICEMIA,HOSPITAL,"30 - 39",M,34
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AL,SRAG,HOSPITAL,"30 - 39",F,8
AL,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AM,OUTRAS,DOMICILIO,"30 - 39",F,29
AM,OUTRAS,DOMICILIO,"30 - 39",M,50
AM,OUTRAS,HOSPITAL,"30 - 39",F,103
AM,OUTRAS,HOSPITAL,"30 - 39",M,154
AM,OUTRAS,IGNORADO,"30 - 39",M,2
AM,OUTRAS,OUTRO,"30 - 39",F,4
AM,OUTRAS,OUTRO,"30 - 39",M,31
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,7
AM,OUTRAS,VIA_PUBLICA,"30 - 39",F,2
AM,OUTRAS,VIA_PUBLICA,"30 - 39",M,40
AM,COVID,HOSPITAL,"30 - 39",F,31
AM,COVID,HOSPITAL,"30 - 39",M,44
AM,INDETERMINADA,DOMICILIO,"30 - 39",F,1
AM,INDETERMINADA,DOMICILIO,"30 - 39",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,13
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,18
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AM,PNEUMONIA,HOSPITAL,"30 - 39",F,23
AM,PNEUMONIA,HOSPITAL,"30 - 39",M,48
AM,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
AM,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
AM,SEPTICEMIA,HOSPITAL,"30 - 39",F,33
AM,SEPTICEMIA,HOSPITAL,"30 - 39",M,42
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AM,SRAG,HOSPITAL,"30 - 39",F,7
AM,SRAG,HOSPITAL,"30 - 39",M,13
AP,OUTRAS,AMBULANCIA,"30 - 39",F,1
AP,OUTRAS,DOMICILIO,"30 - 39",F,4
AP,OUTRAS,DOMICILIO,"30 - 39",M,11
AP,OUTRAS,HOSPITAL,"30 - 39",F,21
AP,OUTRAS,HOSPITAL,"30 - 39",M,7
AP,OUTRAS,IGNORADO,"30 - 39",F,2
AP,OUTRAS,IGNORADO,"30 - 39",M,1
AP,OUTRAS,OUTRO,"30 - 39",F,2
AP,OUTRAS,OUTRO,"30 - 39",M,2
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
AP,COVID,DOMICILIO,"30 - 39",F,1
AP,COVID,DOMICILIO,"30 - 39",M,1
AP,COVID,HOSPITAL,"30 - 39",F,7
AP,COVID,HOSPITAL,"30 - 39",M,27
AP,INDETERMINADA,HOSPITAL,"30 - 39",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,3
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,3
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
AP,PNEUMONIA,DOMICILIO,"30 - 39",M,1
AP,PNEUMONIA,HOSPITAL,"30 - 39",F,6
AP,PNEUMONIA,HOSPITAL,"30 - 39",M,5
AP,SEPTICEMIA,HOSPITAL,"30 - 39",F,9
AP,SEPTICEMIA,HOSPITAL,"30 - 39",M,7
BA,OUTRAS,DOMICILIO,"30 - 39",F,155
BA,OUTRAS,DOMICILIO,"30 - 39",M,296
BA,OUTRAS,HOSPITAL,"30 - 39",F,348
BA,OUTRAS,HOSPITAL,"30 - 39",M,477
BA,OUTRAS,IGNORADO,"30 - 39",F,4
BA,OUTRAS,IGNORADO,"30 - 39",M,11
BA,OUTRAS,OUTRO,"30 - 39",F,18
BA,OUTRAS,OUTRO,"30 - 39",M,86
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,45
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,65
BA,OUTRAS,VIA_PUBLICA,"30 - 39",F,17
BA,OUTRAS,VIA_PUBLICA,"30 - 39",M,107
BA,COVID,DOMICILIO,"30 - 39",F,1
BA,COVID,DOMICILIO,"30 - 39",M,5
BA,COVID,HOSPITAL,"30 - 39",F,98
BA,COVID,HOSPITAL,"30 - 39",M,154
BA,COVID,OUTRO,"30 - 39",F,1
BA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
BA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,13
BA,INDETERMINADA,DOMICILIO,"30 - 39",F,1
BA,INDETERMINADA,DOMICILIO,"30 - 39",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,11
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,15
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,77
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,87
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,4
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,9
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,14
BA,PNEUMONIA,DOMICILIO,"30 - 39",F,1
BA,PNEUMONIA,DOMICILIO,"30 - 39",M,1
BA,PNEUMONIA,HOSPITAL,"30 - 39",F,60
BA,PNEUMONIA,HOSPITAL,"30 - 39",M,83
BA,PNEUMONIA,OUTRO,"30 - 39",F,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,10
BA,SEPTICEMIA,DOMICILIO,"30 - 39",F,3
BA,SEPTICEMIA,DOMICILIO,"30 - 39",M,5
BA,SEPTICEMIA,HOSPITAL,"30 - 39",F,122
BA,SEPTICEMIA,HOSPITAL,"30 - 39",M,133
BA,SEPTICEMIA,IGNORADO,"30 - 39",M,1
BA,SEPTICEMIA,OUTRO,"30 - 39",F,2
BA,SEPTICEMIA,OUTRO,"30 - 39",M,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,9
BA,SRAG,DOMICILIO,"30 - 39",M,2
BA,SRAG,HOSPITAL,"30 - 39",F,7
BA,SRAG,HOSPITAL,"30 - 39",M,10
CE,OUTRAS,AMBULANCIA,"30 - 39",M,1
CE,OUTRAS,DOMICILIO,"30 - 39",F,73
CE,OUTRAS,DOMICILIO,"30 - 39",M,163
CE,OUTRAS,HOSPITAL,"30 - 39",F,169
CE,OUTRAS,HOSPITAL,"30 - 39",M,289
CE,OUTRAS,IGNORADO,"30 - 39",F,37
CE,OUTRAS,IGNORADO,"30 - 39",M,179
CE,OUTRAS,OUTRO,"30 - 39",F,9
CE,OUTRAS,OUTRO,"30 - 39",M,72
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,14
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,25
CE,OUTRAS,VIA_PUBLICA,"30 - 39",F,12
CE,OUTRAS,VIA_PUBLICA,"30 - 39",M,138
CE,COVID,AMBULANCIA,"30 - 39",M,1
CE,COVID,DOMICILIO,"30 - 39",F,1
CE,COVID,DOMICILIO,"30 - 39",M,4
CE,COVID,HOSPITAL,"30 - 39",F,74
CE,COVID,HOSPITAL,"30 - 39",M,127
CE,COVID,IGNORADO,"30 - 39",F,10
CE,COVID,IGNORADO,"30 - 39",M,19
CE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
CE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,14
CE,INDETERMINADA,DOMICILIO,"30 - 39",M,4
CE,INDETERMINADA,HOSPITAL,"30 - 39",F,3
CE,INDETERMINADA,HOSPITAL,"30 - 39",M,1
CE,INDETERMINADA,OUTRO,"30 - 39",M,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,4
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,38
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,36
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,10
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,8
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
CE,PNEUMONIA,AMBULANCIA,"30 - 39",M,1
CE,PNEUMONIA,DOMICILIO,"30 - 39",M,7
CE,PNEUMONIA,HOSPITAL,"30 - 39",F,26
CE,PNEUMONIA,HOSPITAL,"30 - 39",M,46
CE,PNEUMONIA,IGNORADO,"30 - 39",F,7
CE,PNEUMONIA,IGNORADO,"30 - 39",M,6
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
CE,SEPTICEMIA,DOMICILIO,"30 - 39",M,5
CE,SEPTICEMIA,HOSPITAL,"30 - 39",F,63
CE,SEPTICEMIA,HOSPITAL,"30 - 39",M,81
CE,SEPTICEMIA,IGNORADO,"30 - 39",F,7
CE,SEPTICEMIA,IGNORADO,"30 - 39",M,9
CE,SEPTICEMIA,OUTRO,"30 - 39",F,1
CE,SEPTICEMIA,OUTRO,"30 - 39",M,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
CE,SRAG,HOSPITAL,"30 - 39",F,3
CE,SRAG,HOSPITAL,"30 - 39",M,7
CE,SRAG,IGNORADO,"30 - 39",F,1
CE,SRAG,IGNORADO,"30 - 39",M,4
CE,SRAG,OUTRO,"30 - 39",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
DF,OUTRAS,DOMICILIO,"30 - 39",F,12
DF,OUTRAS,DOMICILIO,"30 - 39",M,42
DF,OUTRAS,HOSPITAL,"30 - 39",F,89
DF,OUTRAS,HOSPITAL,"30 - 39",M,200
DF,OUTRAS,OUTRO,"30 - 39",F,4
DF,OUTRAS,OUTRO,"30 - 39",M,13
